USER_DATA1,USER_DATA2,USER_DATA3,USER_DATA4,USER_DATA5,USER_DATA6,USER_DATA7
2991,1914,3548,3473,1891,2869,503
2944,1919,3525,3492,1849,2874,503
2953,1933,3539,3469,1848,2869,515
2963,1919,3549,3488,1844,2846,515
2944,1900,3506,3525,1844,2888,515
2986,1928,3473,3502,1872,2878,515
2963,1919,3492,3502,1853,2869,515
2953,1905,3511,3473,1891,2888,515
2958,1891,3525,3488,1877,2846,515
2986,1933,3534,3511,1853,2846,515
2977,1923,3549,3497,1858,2883,515
2972,1923,3511,3506,1862,2897,515
2949,1905,3525,3502,1881,2846,515
2963,1909,3511,3511,1867,2878,515
2930,1909,3548,3469,1867,2883,503
2958,1905,3520,3511,1877,2869,515
2944,1895,3497,3506,1858,2869,515
2944,1914,3497,3492,1872,2883,515
2939,1947,3543,3492,1867,2850,515
2972,1923,3525,3492,1858,2878,515
3000,1914,3553,3511,1867,2874,515
2977,1923,3492,3520,1835,2869,515
3005,1909,3511,3497,1853,2864,515
2968,1919,3548,3525,1867,2869,515
2972,1923,3502,3450,1891,2892,515
2986,1928,3539,3497,1900,2864,515
2986,1952,3492,3488,1872,2878,515
2963,1919,3506,3488,1877,2888,515
2977,1909,3544,3497,1862,2864,515
2996,1923,3525,3492,1840,2841,503
2953,1919,3539,3478,1872,2874,515
2953,1909,3534,3473,1872,2888,515
2977,1923,3502,3478,1844,2864,515
2958,1928,3502,3516,1900,2869,515
2996,1881,3502,3488,1867,2874,515
2963,1905,3506,3506,1835,2907,515
2982,1933,3525,3492,1840,2874,515
2972,1928,3534,3478,1872,2883,515
2958,1914,3544,3464,1905,2883,515
2949,1914,3548,3478,1909,2846,515
2944,1933,3506,3502,1877,2850,515
2972,1919,3502,3488,1848,2888,515
2944,1919,3516,3492,1853,2874,515
2972,1895,3525,3511,1853,2883,515
2977,1886,3530,3502,1867,2892,515
2977,1923,3502,3502,1881,2855,515
2972,1923,3530,3483,1891,2869,515
2972,1933,3497,3502,1858,2916,503
2968,1900,3539,3497,1853,2850,503
2982,1891,3534,3502,1844,2864,503
2953,1914,3539,3450,1848,2883,515
3000,1942,3506,3516,1867,2878,515
2972,1914,3516,3492,1867,2860,515
2968,1928,3544,3497,1891,2883,515
2968,1909,3534,3511,1840,2860,515
2963,1881,3548,3506,1844,2860,515
2991,1881,3548,3520,1848,2874,515
2925,1923,3548,3492,1862,2883,515
2939,1909,3516,3502,1853,2874,515
2982,1900,3534,3520,1844,2883,515
3014,1895,3488,3497,1862,2930,515
3005,1938,3488,3506,1853,2869,515
2963,1923,3530,3497,1867,2855,515
2958,1928,3506,3483,1872,2864,515
2949,1923,3534,3511,1905,2902,515
2939,1891,3534,3469,1886,2883,515
2968,1909,3543,3502,1877,2860,515
2996,1914,3539,3506,1830,2878,515
3005,1909,3516,3511,1877,2902,515
2996,1909,3473,3502,1867,2892,515
2972,1923,3506,3506,1877,2860,515
2953,1886,3520,3473,1849,2878,515
2972,1905,3539,3473,1886,2883,515
2930,1919,3553,3497,1877,2874,515
2939,1905,3543,3511,1848,2864,515
2949,1905,3534,3525,1844,2892,515
2972,1914,3511,3511,1835,2874,503
2986,1900,3516,3530,1862,2907,515
2977,1933,3516,3525,1862,2869,503
2982,1928,3488,3502,1881,2864,515
2968,1891,3492,3478,1872,2892,515
2982,1928,3483,3502,1886,2874,515
2968,1891,3525,3520,1848,2869,515
2972,1919,3534,3497,1858,2883,515
2972,1895,3534,3483,1895,2883,515
2925,1923,3530,3525,1881,2874,515
2963,1919,3539,3478,1891,2907,515
2986,1895,3548,3516,1886,2864,503
2963,1905,3539,3502,1867,2855,515
2991,1938,3549,3506,1858,2878,515
2963,1905,3553,3511,1877,2869,515
2949,1919,3525,3497,1872,2850,515
2963,1905,3530,3511,1881,2878,515
2953,1919,3543,3483,1872,2846,515
2972,1886,3534,3502,1848,2878,515
2953,1886,3534,3506,1877,2878,515
2977,1914,3534,3511,1886,2860,515
3005,1923,3549,3516,1858,2855,515
2949,1895,3549,3478,1862,2874,515
2977,1914,3534,3502,1891,2864,515
2944,1891,3543,3483,1881,2864,503
2963,1905,3511,3497,1872,2855,515
2953,1914,3549,3511,1853,2864,503
2958,1905,3473,3511,1862,2874,515
2953,1919,3511,3488,1881,2864,515
2972,1928,3539,3516,1891,2869,515
2977,1905,3506,3478,1881,2892,515
2949,1938,3497,3525,1886,2846,503
2963,1914,3530,3506,1895,2888,515
2986,1933,3544,3488,1862,2888,515
2958,1891,3534,3497,1853,2874,515
2953,1938,3553,3511,1881,2869,503
2935,1952,3534,3497,1853,2841,515
2939,1895,3553,3520,1862,2878,503
2968,1900,3539,3492,1881,2864,515
2977,1928,3530,3530,1872,2883,515
2991,1928,3549,3483,1872,2883,515
2958,1919,3530,3516,1867,2846,515
2953,1919,3525,3502,1848,2883,515
2968,1905,3525,3534,1848,2883,503
2968,1928,3525,3506,1867,2902,515
2982,1909,3516,3516,1849,2902,515
2982,1905,3549,3506,1862,2850,515
2958,1923,3520,3492,1872,2874,515
2968,1905,3534,3497,1844,2869,515
2977,1905,3516,3488,1867,2869,515
2958,1914,3525,3464,1891,2874,515
2977,1891,3497,3530,1872,2874,503
2958,1886,3511,3506,1872,2874,515
2963,1938,3516,3502,1872,2888,515
2963,1914,3488,3469,1862,2888,515
2977,1919,3544,3483,1905,2855,515
3005,1933,3534,3497,1867,2822,515
2953,1909,3530,3483,1853,2874,515
2958,1905,3516,3473,1858,2864,515
2963,1933,3534,3506,1891,2874,515
2968,1942,3539,3520,1867,2855,503
2968,1947,3548,3506,1862,2883,515
2972,1914,3544,3488,1872,2869,515
2968,1891,3511,3478,1840,2883,515
2930,1895,3525,3497,1872,2860,515
2986,1914,3502,3483,1877,2892,503
2968,1905,3516,3506,1858,2850,515
3000,1928,3525,3516,1853,2864,503
2982,1923,3497,3516,1867,2860,503
2958,1923,3525,3497,1891,2874,515
2972,1923,3502,3497,1877,2907,503
2935,1919,3502,3473,1933,2878,515
2958,1919,3492,3488,1872,2869,515
2982,1914,3506,3516,1862,2874,515
2953,1914,3525,3488,1895,2860,503
2958,1914,3544,3492,1867,2878,515
2972,1895,3548,3497,1858,2878,515
2963,1895,3530,3473,1844,2897,515
2972,1909,3530,3473,1862,2874,503
2991,1919,3492,3492,1872,2864,515
2944,1900,3516,3497,1923,2878,515
2944,1905,3525,3497,1844,2827,515
2963,1923,3530,3478,1914,2897,515
2977,1942,3549,3497,1844,2846,515
2944,1952,3557,3506,1872,2874,515
2953,1923,3516,3506,1858,2869,515
2996,1909,3544,3502,1872,2874,515
2953,1909,3511,3488,1886,2841,515
2972,1933,3488,3483,1853,2864,515
2963,1923,3549,3511,1886,2888,503
2991,1933,3502,3530,1826,2888,503
2972,1895,3516,3520,1848,2850,503
2963,1905,3488,3506,1895,2869,515
2972,1909,3511,3497,1848,2878,515
2939,1905,3511,3473,1862,2878,515
2958,1928,3497,3502,1835,2883,515
2982,1919,3502,3478,1848,2869,503
2949,1919,3516,3497,1862,2874,515
2972,1923,3534,3473,1886,2878,515
2982,1942,3549,3492,1862,2855,515
2958,1900,3543,3497,1853,2860,515
2972,1909,3549,3478,1877,2897,515
2986,1895,3530,3488,1858,2874,515
2972,1938,3488,3506,1867,2869,515
2953,1923,3511,3483,1858,2860,515
2972,1919,3511,3516,1886,2883,503
2953,1900,3539,3478,1853,2878,515
2953,1914,3544,3455,1862,2860,515
2963,1895,3557,3502,1848,2864,515
3000,1914,3544,3511,1891,2864,515
2958,1928,3516,3478,1872,2883,515
2977,1909,3530,3478,1840,2874,515
2996,1914,3502,3520,1862,2869,515
2958,1914,3520,3492,1867,2878,515
2963,1905,3543,3473,1909,2874,515
2963,1933,3525,3478,1848,2864,515
2977,1905,3543,3506,1881,2869,503
2968,1905,3525,3497,1877,2878,515
