USER_DATA1,USER_DATA2,USER_DATA3,USER_DATA4,USER_DATA5,USER_DATA6,USER_DATA7
2968,1891,3506,3492,1830,2883,423
2935,1881,3506,3488,1826,2850,423
2944,1900,3511,3492,1844,2827,423
2953,1914,3502,3488,1858,2850,423
2949,1914,3506,3469,1862,2864,423
2935,1895,3516,3459,1835,2841,423
2958,1862,3516,3497,1867,2860,435
2963,1881,3492,3520,1853,2841,423
2925,1891,3530,3478,1849,2841,423
2968,1900,3539,3483,1853,2869,435
2939,1928,3483,3492,1872,2832,423
2972,1891,3534,3488,1858,2855,423
2944,1905,3497,3488,1848,2832,423
2930,1872,3516,3483,1844,2864,423
2935,1853,3511,3502,1849,2841,423
2916,1867,3534,3455,1840,2855,423
2930,1891,3516,3473,1840,2836,423
2968,1900,3520,3469,1867,2869,423
2949,1881,3516,3502,1848,2860,423
2921,1905,3516,3488,1862,2817,423
2963,1905,3502,3502,1826,2874,423
2939,1914,3516,3469,1844,2813,423
2939,1900,3506,3497,1858,2864,423
2921,1886,3502,3497,1867,2850,423
2930,1891,3502,3445,1849,2888,423
2921,1900,3488,3469,1881,2841,423
2972,1881,3506,3520,1858,2860,423
2939,1895,3516,3511,1853,2841,423
2921,1881,3492,3506,1872,2832,423
2949,1900,3506,3497,1830,2864,423
2944,1891,3530,3516,1844,2841,423
2982,1872,3511,3511,1840,2846,423
2953,1877,3534,3464,1844,2860,423
2977,1853,3497,3483,1862,2864,423
2977,1862,3506,3506,1867,2860,423
2953,1872,3534,3492,1867,2855,423
2953,1891,3548,3488,1844,2850,423
2982,1881,3488,3483,1844,2878,412
2953,1881,3488,3488,1835,2822,423
3000,1877,3492,3511,1835,2846,423
2958,1877,3525,3534,1844,2855,423
2968,1914,3511,3488,1849,2855,423
2949,1900,3506,3502,1853,2864,423
2935,1905,3525,3525,1844,2841,423
2953,1914,3530,3502,1849,2827,423
2930,1872,3506,3488,1858,2878,423
2925,1886,3488,3502,1849,2855,423
2953,1872,3478,3502,1849,2841,423
2958,1900,3511,3464,1872,2836,423
3005,1895,3492,3488,1877,2827,423
2944,1886,3492,3488,1844,2869,423
2949,1862,3502,3488,1844,2841,435
2958,1881,3511,3483,1853,2846,423
2939,1914,3473,3516,1848,2855,423
2939,1914,3473,3483,1844,2850,423
2982,1900,3525,3492,1840,2836,423
2963,1862,3506,3492,1844,2860,423
2925,1909,3516,3459,1840,2841,423
2939,1877,3502,3459,1835,2878,423
2953,1872,3511,3492,1858,2860,423
2977,1895,3506,3478,1844,2855,423
2944,1891,3525,3478,1830,2846,423
2916,1858,3464,3488,1830,2874,435
2939,1867,3483,3478,1844,2860,423
2968,1872,3511,3473,1844,2832,423
2925,1900,3506,3492,1853,2836,423
2925,1891,3488,3478,1849,2827,423
2953,1891,3516,3483,1835,2827,423
2930,1881,3511,3483,1821,2836,423
2949,1886,3483,3511,1872,2860,423
2953,1867,3469,3488,1858,2836,423
2935,1881,3506,3506,1877,2836,423
2982,1872,3516,3492,1849,2850,423
2953,1877,3483,3459,1844,2850,423
2949,1872,3516,3478,1853,2864,423
2907,1891,3506,3492,1867,2850,423
2935,1909,3525,3478,1849,2827,423
2986,1905,3488,3473,1862,2841,423
2968,1895,3516,3473,1826,2846,423
2930,1900,3520,3511,1840,2869,423
2911,1877,3530,3520,1872,2883,423
2925,1853,3520,3497,1848,2888,423
2916,1891,3502,3459,1853,2878,423
2930,1877,3516,3469,1840,2878,423
2949,1881,3520,3455,1877,2878,423
2916,1853,3530,3469,1853,2888,423
2968,1900,3511,3483,1811,2850,423
2944,1867,3520,3502,1862,2832,423
2953,1895,3516,3469,1826,2860,423
2935,1886,3506,3502,1830,2860,423
2944,1900,3511,3473,1848,2836,435
2925,1909,3506,3488,1853,2850,423
2930,1858,3511,3497,1877,2850,423
2963,1919,3525,3469,1849,2841,423
2944,1867,3511,3502,1849,2860,423
2958,1895,3525,3483,1853,2860,423
2953,1848,3502,3506,1811,2822,435
2935,1891,3516,3511,1844,2860,423
2939,1867,3516,3464,1853,2874,423
2939,1877,3534,3492,1858,2841,435
2977,1872,3497,3492,1848,2860,423
2963,1914,3488,3464,1872,2888,423
2963,1877,3473,3445,1853,2846,423
2977,1909,3534,3506,1844,2869,423
2939,1877,3516,3450,1853,2860,423
2944,1909,3534,3483,1853,2841,423
2944,1895,3525,3502,1886,2827,423
2925,1914,3497,3483,1872,2827,423
2939,1895,3539,3450,1867,2850,423
2925,1891,3530,3473,1849,2841,423
2930,1886,3506,3464,1848,2841,423
2949,1891,3525,3488,1862,2855,423
2925,1877,3557,3478,1853,2878,435
2935,1923,3530,3483,1849,2878,423
2958,1881,3530,3473,1849,2874,423
2949,1881,3525,3497,1840,2850,423
2944,1853,3506,3464,1844,2832,423
2953,1905,3530,3473,1844,2846,423
2949,1881,3502,3497,1872,2869,435
2916,1909,3539,3478,1844,2836,423
2958,1891,3520,3478,1844,2850,423
2972,1886,3511,3478,1858,2855,423
2986,1877,3502,3488,1844,2836,423
2925,1909,3506,3469,1848,2841,423
2958,1862,3530,3469,1862,2864,423
2939,1900,3483,3497,1848,2841,423
2939,1886,3534,3469,1844,2860,423
2907,1881,3516,3483,1853,2869,423
2953,1891,3506,3492,1848,2850,423
2953,1891,3534,3488,1848,2892,423
2953,1881,3502,3464,1867,2827,423
2935,1891,3492,3469,1840,2869,423
2953,1900,3544,3511,1872,2836,423
2953,1881,3483,3469,1844,2864,423
2977,1891,3520,3478,1821,2832,423
2944,1867,3525,3497,1844,2850,423
2949,1891,3534,3488,1867,2874,423
2986,1905,3525,3473,1848,2850,423
2958,1872,3520,3488,1858,2827,423
2949,1891,3534,3436,1881,2841,423
2911,1848,3502,3502,1886,2855,423
2949,1891,3525,3478,1862,2883,423
2930,1928,3502,3478,1844,2878,423
2939,1886,3473,3525,1830,2846,423
2953,1886,3488,3478,1858,2855,423
2939,1895,3530,3464,1895,2836,423
2958,1919,3506,3497,1858,2846,423
2972,1886,3488,3497,1848,2832,423
2939,1877,3544,3455,1867,2846,423
2944,1900,3502,3506,1858,2855,423
2963,1881,3483,3497,1858,2841,423
2935,1919,3497,3506,1858,2860,423
2921,1900,3488,3478,1853,2855,423
2968,1881,3530,3497,1881,2874,423
2925,1862,3511,3464,1835,2836,423
2944,1886,3525,3502,1877,2846,435
2944,1914,3516,3497,1848,2855,423
2982,1858,3506,3464,1844,2855,423
2977,1900,3534,3483,1877,2878,423
2949,1881,3483,3488,1848,2836,423
2949,1909,3497,3492,1849,2860,423
2953,1900,3516,3473,1858,2841,423
2949,1909,3525,3473,1853,2846,423
2958,1877,3548,3455,1848,2855,423
2921,1877,3520,3478,1844,2850,423
2963,1914,3530,3478,1858,2836,423
2939,1886,3525,3497,1858,2841,423
2977,1872,3497,3488,1849,2846,423
2953,1914,3497,3473,1844,2860,423
2972,1867,3511,3459,1826,2841,423
2935,1895,3483,3483,1877,2860,423
2944,1914,3497,3469,1844,2855,423
2949,1914,3511,3497,1848,2874,423
2972,1867,3497,3516,1862,2864,423
2944,1905,3511,3492,1867,2822,423
2911,1900,3478,3478,1844,2855,423
2953,1886,3492,3483,1858,2874,423
2935,1900,3525,3478,1844,2841,423
2958,1909,3516,3492,1848,2864,423
2921,1891,3516,3483,1830,2827,423
2944,1905,3506,3469,1848,2869,423
2949,1877,3516,3464,1853,2855,423
2930,1862,3483,3483,1853,2850,423
2921,1919,3497,3478,1830,2874,423
2963,1891,3511,3483,1840,2864,423
2939,1891,3530,3492,1881,2846,423
2939,1881,3534,3478,1872,2869,423
2944,1881,3534,3469,1844,2874,435
2921,1891,3516,3492,1848,2855,423
2902,1848,3483,3488,1848,2850,423
2921,1881,3502,3469,1853,2860,423
2986,1900,3506,3492,1844,2841,423
2953,1877,3511,3473,1840,2846,423
2968,1877,3525,3455,1848,2836,423
2930,1858,3549,3469,1849,2860,423
2925,1905,3511,3488,1848,2841,423
2939,1891,3511,3506,1858,2860,423
2921,1900,3534,3497,1844,2860,423
2953,1853,3502,3450,1849,2869,423
2949,1886,3520,3469,1844,2841,423
2935,1891,3511,3502,1862,2850,435
2953,1891,3520,3488,1835,2869,423
2930,1919,3492,3506,1867,2836,423
2963,1881,3511,3488,1849,2864,423
2963,1900,3525,3464,1844,2855,423
2930,1900,3511,3464,1816,2827,423
2953,1914,3511,3445,1848,2878,423
2963,1900,3473,3483,1877,2860,423
2958,1886,3534,3492,1848,2897,423
2963,1891,3502,3506,1858,2841,423
2968,1877,3525,3497,1872,2841,423
2925,1905,3520,3473,1877,2832,423
2930,1905,3478,3497,1840,2860,423
2963,1872,3516,3478,1848,2874,423
2963,1928,3506,3473,1848,2850,423
2953,1895,3539,3478,1881,2855,423
2935,1886,3516,3488,1840,2836,423
2953,1877,3506,3478,1849,2860,423
2963,1891,3520,3502,1849,2888,423
2953,1900,3520,3478,1849,2860,423
2930,1891,3506,3469,1826,2836,423
2953,1881,3506,3459,1886,2869,423
2953,1844,3534,3502,1867,2850,423
2921,1877,3506,3478,1840,2846,423
2939,1909,3530,3478,1844,2869,423
2939,1914,3502,3492,1848,2836,423
2935,1877,3492,3488,1886,2864,435
2963,1867,3530,3497,1848,2864,423
2925,1853,3520,3459,1849,2841,423
2944,1853,3511,3506,1848,2841,423
2953,1895,3530,3469,1862,2874,435
2925,1891,3525,3488,1872,2832,423
2958,1881,3525,3464,1848,2864,435
2935,1900,3506,3469,1848,2864,423
2953,1862,3502,3520,1858,2832,423
2949,1848,3506,3520,1849,2864,423
2916,1877,3520,3511,1826,2832,435
2963,1858,3534,3492,1853,2832,423
2925,1891,3525,3483,1849,2841,423
2944,1905,3520,3473,1862,2869,423
2930,1891,3516,3459,1848,2841,423
2935,1886,3483,3511,1849,2846,423
2949,1881,3497,3469,1835,2864,423
2963,1867,3520,3520,1848,2827,435
2939,1867,3497,3473,1844,2869,423
2930,1891,3511,3469,1862,2846,423
2949,1858,3483,3488,1830,2836,435
2944,1853,3502,3502,1858,2855,423
2944,1877,3478,3502,1848,2850,423
2939,1848,3502,3497,1848,2888,423
2939,1895,3516,3459,1849,2841,423
2953,1886,3506,3483,1816,2869,423
2930,1867,3511,3459,1872,2855,435
2921,1886,3549,3488,1858,2855,423
2944,1886,3516,3520,1848,2841,423
2916,1872,3506,3473,1858,2869,423
2963,1891,3520,3488,1849,2846,423
2916,1886,3544,3450,1844,2841,423
2953,1862,3525,3450,1848,2836,423
2930,1895,3539,3497,1844,2832,435
2939,1858,3492,3516,1840,2850,423
2935,1858,3492,3469,1826,2869,423
2958,1891,3502,3516,1849,2832,423
2986,1914,3525,3473,1853,2855,435
2972,1886,3544,3445,1830,2846,435
2921,1867,3492,3497,1848,2860,423
2953,1900,3534,3525,1853,2864,435
2939,1891,3483,3483,1872,2855,423
2916,1900,3516,3506,1867,2841,423
2925,1877,3511,3497,1848,2841,423
2930,1877,3516,3502,1862,2855,423
2958,1900,3534,3483,1853,2864,423
2949,1881,3539,3502,1844,2864,423
2963,1891,3497,3511,1858,2878,423
2949,1867,3502,3492,1853,2841,423
2949,1895,3502,3488,1848,2888,423
2968,1886,3539,3483,1844,2902,423
2907,1891,3534,3488,1844,2846,423
2958,1891,3497,3492,1849,2855,423
2935,1886,3525,3459,1853,2841,423
2953,1905,3488,3492,1848,2855,423
2925,1895,3511,3492,1848,2860,423
2930,1867,3553,3478,1848,2860,423
2911,1891,3506,3502,1858,2878,435
2949,1895,3539,3492,1830,2850,423
2953,1848,3530,3445,1830,2874,423
2944,1891,3530,3473,1853,2846,423
2953,1877,3511,3488,1867,2864,423
2958,1881,3506,3483,1835,2869,423
2949,1923,3506,3478,1848,2841,423
2921,1891,3534,3478,1862,2841,423
2911,1881,3511,3459,1858,2878,423
2935,1872,3478,3459,1867,2860,423
2916,1900,3506,3497,1844,2846,435
2939,1891,3506,3459,1821,2846,423
2944,1891,3516,3488,1840,2855,423
2958,1905,3520,3492,1867,2846,423
2930,1895,3553,3483,1872,2846,423
2930,1867,3516,3478,1858,2846,423
2944,1914,3516,3488,1858,2874,423
2930,1886,3511,3455,1848,2874,423
2930,1886,3497,3464,1853,2869,423
2935,1900,3478,3464,1844,2883,435
2935,1858,3516,3488,1872,2869,423
2930,1891,3520,3511,1835,2841,423
2968,1877,3511,3497,1849,2850,423
2944,1900,3544,3473,1862,2864,435
2944,1905,3516,3473,1844,2864,423
2949,1905,3506,3469,1848,2832,423
2939,1900,3525,3450,1849,2860,435
2968,1881,3483,3511,1844,2855,435
2935,1905,3506,3520,1844,2869,423
2958,1886,3525,3520,1886,2841,423
2939,1914,3511,3473,1858,2860,423
2949,1895,3525,3511,1844,2883,423
2944,1881,3511,3450,1853,2888,423
2930,1909,3511,3464,1877,2878,435
2925,1886,3506,3502,1853,2892,423
2949,1891,3497,3483,1858,2860,435
2939,1877,3483,3497,1862,2846,423
2953,1886,3543,3492,1877,2846,423
2958,1891,3506,3483,1853,2836,423
2939,1881,3511,3469,1811,2860,423
2925,1905,3525,3488,1849,2878,423
2953,1881,3502,3469,1849,2850,435
2958,1886,3525,3502,1848,2855,423
2953,1877,3534,3492,1840,2855,435
2939,1886,3497,3497,1872,2860,423
2958,1881,3525,3464,1872,2864,423
2935,1895,3525,3483,1835,2855,423
2939,1905,3483,3478,1849,2869,435
2944,1895,3516,3492,1853,2855,423
2972,1881,3525,3492,1844,2855,423
2939,1891,3534,3483,1826,2850,423
2949,1891,3539,3436,1858,2841,423
2930,1872,3534,3455,1807,2860,423
2958,1881,3520,3478,1849,2850,423
2958,1905,3516,3469,1853,2874,423
2949,1886,3525,3502,1849,2874,423
2921,1886,3511,3473,1844,2850,423
2944,1891,3473,3464,1872,2855,423
2963,1891,3483,3469,1849,2874,423
2982,1895,3483,3511,1826,2897,435
2930,1891,3492,3497,1877,2846,423
2953,1891,3511,3445,1848,2846,423
2968,1886,3492,3473,1872,2836,423
2925,1881,3506,3497,1844,2836,423
2925,1909,3478,3492,1862,2836,423
2982,1872,3492,3488,1853,2888,423
2939,1909,3525,3530,1844,2897,423
2944,1867,3516,3455,1881,2850,423
2963,1919,3506,3525,1848,2864,423
2939,1928,3502,3455,1826,2836,423
2963,1858,3506,3483,1830,2888,423
2944,1919,3544,3464,1844,2850,423
2944,1858,3483,3473,1853,2846,423
2982,1891,3478,3534,1840,2855,423
2930,1919,3497,3497,1849,2846,423
2949,1872,3516,3469,1835,2874,423
2949,1891,3511,3459,1858,2850,423
2930,1905,3478,3525,1849,2832,423
2944,1895,3506,3497,1877,2855,423
2911,1905,3516,3478,1844,2897,435
2949,1919,3506,3469,1849,2832,423
2939,1867,3539,3492,1844,2832,423
2935,1867,3520,3450,1886,2841,423
2949,1919,3520,3473,1844,2850,423
2935,1909,3520,3488,1872,2864,435
2949,1891,3502,3483,1853,2850,423
2930,1886,3549,3488,1858,2841,423
2935,1905,3488,3469,1872,2832,423
2921,1900,3525,3469,1848,2860,423
2972,1891,3502,3473,1862,2841,435
2911,1881,3488,3473,1858,2846,435
2935,1900,3506,3511,1840,2864,423
2921,1881,3525,3497,1844,2855,423
2921,1862,3516,3525,1830,2836,423
2977,1891,3492,3478,1858,2850,423
2935,1895,3483,3516,1844,2869,423
2963,1886,3497,3497,1867,2846,423
2944,1877,3516,3511,1891,2869,423
2949,1891,3511,3483,1886,2855,423
2925,1891,3544,3520,1853,2836,435
2972,1905,3539,3516,1886,2841,423
2949,1905,3516,3488,1858,2841,423
2944,1881,3544,3483,1858,2827,423
2953,1853,3506,3483,1853,2864,435
2953,1877,3511,3506,1830,2841,423
2949,1881,3520,3492,1849,2846,423
2972,1886,3516,3492,1849,2846,435
2963,1867,3544,3483,1849,2860,435
2953,1858,3520,3469,1844,2813,423
2930,1872,3544,3483,1840,2864,423
2930,1867,3502,3520,1844,2846,423
2935,1872,3516,3525,1849,2846,423
2953,1877,3506,3488,1867,2878,423
2958,1909,3530,3488,1844,2832,423
2949,1900,3516,3488,1835,2846,423
2949,1900,3478,3473,1830,2860,423
2935,1886,3520,3445,1853,2874,435
2949,1905,3511,3520,1848,2836,423
2944,1900,3502,3469,1848,2855,423
2935,1867,3511,3497,1844,2878,423
2972,1905,3520,3525,1848,2846,423
2939,1877,3516,3534,1849,2864,423
2958,1900,3525,3502,1844,2869,423
2939,1909,3525,3497,1844,2836,435
2939,1895,3530,3502,1840,2846,423
2958,1848,3478,3483,1848,2878,423
2949,1858,3530,3478,1862,2850,423
2968,1858,3488,3530,1853,2836,435
2921,1867,3511,3473,1844,2855,423
2963,1858,3520,3497,1844,2860,435
2916,1914,3483,3492,1877,2841,423
2921,1900,3511,3478,1844,2855,423
2958,1886,3530,3520,1853,2836,423
2925,1914,3530,3497,1862,2850,423
2958,1853,3525,3473,1886,2836,423
2925,1905,3511,3492,1858,2874,423
2944,1877,3520,3478,1830,2836,435
2930,1905,3520,3497,1844,2860,423
2925,1886,3502,3483,1853,2822,423
2939,1881,3539,3497,1848,2907,423
2925,1867,3520,3459,1840,2869,435
2939,1886,3511,3506,1862,2850,423
2944,1867,3506,3511,1811,2841,423
2949,1886,3520,3492,1853,2827,423
2953,1886,3497,3539,1844,2855,423
2907,1891,3534,3511,1877,2841,423
2935,1905,3520,3497,1867,2860,435
2953,1905,3525,3511,1849,2864,435
2949,1877,3530,3492,1853,2850,423
2972,1905,3549,3516,1849,2850,423
2935,1853,3497,3525,1849,2846,423
2996,1867,3534,3478,1872,2850,423
2939,1914,3539,3488,1862,2832,423
2939,1891,3511,3511,1877,2860,423
2907,1891,3502,3478,1835,2850,423
2916,1891,3520,3488,1853,2836,423
2953,1881,3534,3502,1849,2869,435
2963,1905,3544,3478,1844,2836,423
2963,1914,3520,3464,1867,2860,423
2968,1862,3502,3516,1853,2841,423
2949,1862,3502,3488,1840,2846,435
2977,1886,3492,3488,1858,2855,423
2953,1914,3525,3488,1835,2846,423
2953,1877,3502,3488,1891,2850,423
2953,1905,3525,3497,1877,2907,423
2972,1909,3492,3488,1877,2836,423
2953,1891,3497,3469,1858,2846,423
2939,1895,3543,3488,1853,2888,423
2944,1891,3539,3520,1858,2832,423
2939,1923,3516,3525,1844,2855,423
2935,1905,3488,3488,1862,2836,423
2930,1900,3506,3502,1862,2888,435
2953,1867,3492,3488,1848,2855,435
2925,1872,3506,3459,1867,2850,423
2939,1891,3520,3455,1877,2841,423
2949,1891,3497,3483,1811,2869,423
2939,1867,3492,3455,1826,2860,423
2963,1895,3544,3506,1849,2860,435
2949,1877,3516,3483,1844,2860,423
2944,1862,3520,3469,1844,2869,435
2991,1881,3492,3492,1844,2846,423
2935,1905,3511,3473,1877,2860,423
2949,1881,3478,3497,1849,2846,423
2939,1844,3497,3492,1840,2846,423
2916,1862,3506,3464,1858,2869,423
2968,1877,3483,3492,1840,2860,423
2925,1905,3511,3497,1849,2850,423
2939,1895,3520,3483,1849,2878,423
2939,1886,3488,3492,1853,2846,423
2935,1891,3506,3478,1848,2817,435
2958,1914,3539,3492,1844,2860,423
2935,1853,3450,3506,1844,2841,423
2963,1900,3543,3473,1826,2855,423
2963,1900,3534,3469,1853,2850,423
2963,1900,3506,3497,1858,2836,423
2944,1895,3497,3469,1835,2860,423
2935,1891,3502,3502,1881,2846,423
2958,1909,3534,3483,1848,2850,435
2949,1900,3483,3506,1848,2832,423
2935,1891,3525,3483,1858,2836,423
2972,1891,3502,3473,1844,2874,423
2935,1891,3539,3492,1844,2860,423
2958,1862,3478,3492,1830,2841,423
2953,1886,3492,3497,1830,2860,423
2930,1905,3530,3483,1881,2855,423
2935,1891,3511,3492,1826,2836,423
2968,1895,3502,3483,1830,2817,423
2925,1914,3520,3450,1849,2832,435
2907,1867,3506,3497,1844,2836,435
2916,1900,3478,3511,1848,2864,423
2921,1881,3543,3483,1853,2874,423
2925,1891,3516,3520,1830,2832,435
2944,1900,3511,3516,1849,2846,423
2963,1877,3473,3473,1862,2874,423
2939,1919,3520,3488,1862,2846,423
2944,1886,3539,3464,1858,2874,435
2972,1881,3530,3511,1844,2850,423
2939,1909,3506,3483,1867,2864,435
2953,1881,3473,3506,1872,2836,435
2972,1886,3525,3459,1844,2855,423
2953,1923,3534,3502,1862,2864,423
2958,1881,3516,3459,1867,2874,423
2949,1877,3543,3478,1849,2860,435
2958,1886,3511,3473,1858,2832,423
2953,1881,3543,3469,1872,2874,423
2958,1895,3511,3464,1867,2846,423
2944,1900,3492,3502,1853,2850,423
2953,1862,3488,3525,1895,2869,423
2958,1891,3520,3497,1844,2850,423
2921,1872,3516,3488,1830,2864,423
2939,1914,3502,3464,1853,2855,435
2930,1881,3520,3492,1826,2841,423
2935,1881,3534,3483,1862,2855,435
2939,1891,3516,3497,1844,2869,423
2921,1862,3511,3497,1844,2874,423
2958,1895,3539,3483,1881,2841,435
2944,1891,3478,3488,1826,2827,435
2921,1872,3534,3492,1840,2860,435
2930,1877,3497,3497,1877,2836,423
2921,1900,3539,3502,1853,2846,435
2944,1919,3525,3497,1848,2850,423
2944,1858,3506,3511,1844,2855,435
2963,1895,3525,3455,1858,2836,423
2944,1891,3492,3464,1849,2846,423
2921,1877,3506,3483,1867,2864,423
2935,1895,3497,3492,1881,2841,423
2958,1891,3511,3488,1862,2855,435
2935,1905,3511,3525,1844,2902,423
2953,1886,3539,3459,1849,2850,423
2939,1900,3455,3483,1848,2878,423
2921,1877,3497,3492,1881,2836,423
2935,1872,3525,3488,1848,2846,423
2935,1919,3502,3511,1821,2850,423
2963,1895,3525,3464,1895,2864,423
2949,1886,3520,3511,1848,2864,435
2953,1858,3534,3497,1844,2827,423
2958,1900,3502,3478,1877,2836,423
2949,1923,3525,3464,1862,2874,423
2972,1895,3520,3478,1821,2841,435
2958,1872,3530,3492,1844,2841,423
2935,1881,3469,3488,1858,2841,435
2953,1886,3553,3492,1849,2874,423
2925,1891,3516,3473,1849,2864,423
2963,1895,3506,3488,1848,2897,435
2963,1872,3511,3488,1862,2864,423
2958,1872,3502,3488,1886,2846,423
2939,1895,3506,3473,1862,2832,423
2944,1905,3511,3492,1835,2855,423
2944,1909,3497,3455,1858,2850,423
2939,1919,3530,3511,1835,2836,423
2939,1891,3511,3502,1862,2846,423
2963,1900,3516,3483,1848,2841,423
2963,1886,3497,3441,1844,2846,423
2953,1891,3534,3450,1844,2860,423
2935,1900,3502,3455,1840,2841,435
2935,1900,3511,3464,1858,2850,423
2944,1877,3520,3516,1821,2850,423
2968,1895,3488,3516,1862,2841,423
2935,1886,3488,3473,1844,2869,435
2968,1900,3544,3516,1811,2869,423
2958,1867,3520,3478,1835,2841,435
2953,1881,3520,3492,1853,2869,435
2968,1886,3549,3516,1858,2860,423
2930,1872,3530,3473,1835,2832,423
2939,1862,3530,3450,1848,2869,435
2916,1886,3488,3511,1844,2850,435
2925,1891,3502,3530,1862,2841,423
2958,1905,3483,3483,1844,2855,435
2968,1867,3553,3478,1840,2850,423
2930,1905,3516,3464,1840,2883,423
2953,1905,3530,3455,1858,2827,435
2953,1900,3539,3520,1877,2832,423
2963,1895,3492,3488,1872,2822,423
2939,1891,3525,3473,1844,2841,435
2977,1900,3502,3534,1858,2841,435
2949,1914,3520,3492,1849,2836,423
2968,1858,3549,3464,1881,2850,435
2935,1891,3520,3506,1844,2841,435
2953,1877,3525,3478,1867,2836,423
2944,1891,3525,3497,1848,2869,423
2963,1872,3534,3511,1849,2878,423
2939,1881,3525,3473,1840,2864,423
2939,1909,3534,3488,1858,2869,435
2935,1905,3506,3511,1862,2846,423
2963,1881,3497,3488,1844,2869,423
2944,1862,3511,3492,1858,2860,423
2939,1900,3511,3483,1849,2874,423
2968,1895,3520,3455,1835,2846,435
2972,1895,3520,3483,1848,2869,423
2949,1895,3530,3497,1867,2841,423
2935,1872,3530,3506,1840,2855,435
2958,1900,3525,3464,1853,2850,423
2977,1905,3520,3511,1886,2855,435
2958,1919,3511,3492,1862,2850,423
2930,1891,3502,3506,1844,2822,423
2963,1877,3497,3478,1862,2874,435
2958,1891,3520,3488,1844,2841,423
2939,1909,3544,3455,1867,2822,423
2939,1867,3511,3497,1848,2883,423
2911,1905,3525,3506,1858,2846,423
2958,1928,3511,3445,1830,2864,435
2968,1877,3520,3492,1853,2846,423
2953,1872,3516,3459,1830,2850,423
2935,1881,3502,3469,1849,2864,423
2977,1877,3525,3488,1844,2874,423
2921,1881,3549,3483,1858,2864,435
2963,1895,3516,3483,1867,2827,423
2930,1919,3506,3488,1853,2855,423
2921,1895,3534,3473,1853,2855,423
2935,1886,3492,3488,1844,2888,423
2963,1881,3497,3530,1849,2850,435
2982,1877,3502,3492,1844,2827,423
2953,1905,3492,3492,1867,2846,423
2968,1867,3516,3492,1853,2817,423
2925,1891,3488,3506,1830,2860,435
2953,1895,3511,3506,1881,2841,423
2939,1877,3506,3511,1840,2883,423
2982,1862,3502,3492,1877,2846,423
2972,1891,3488,3478,1867,2855,435
2949,1891,3502,3469,1840,2869,423
2925,1886,3506,3483,1881,2855,435
2972,1895,3483,3544,1849,2855,423
2977,1886,3502,3473,1853,2841,423
2977,1886,3511,3492,1835,2832,423
2986,1862,3502,3483,1848,2869,423
2982,1895,3478,3497,1872,2883,423
2939,1891,3497,3469,1835,2846,423
2953,1909,3483,3502,1844,2846,423
2991,1891,3506,3483,1877,2841,423
2944,1891,3530,3516,1867,2846,435
2930,1891,3525,3502,1844,2841,435
2958,1872,3516,3516,1849,2846,423
2982,1891,3516,3492,1862,2869,423
2921,1877,3520,3473,1862,2855,435
2935,1877,3520,3492,1844,2832,435
2958,1886,3530,3488,1844,2874,423
2944,1905,3539,3506,1844,2832,435
2977,1900,3520,3488,1862,2850,423
2958,1900,3516,3506,1840,2846,423
2921,1881,3506,3464,1830,2860,423
2935,1872,3488,3539,1877,2846,435
2977,1895,3497,3488,1844,2855,423
2958,1891,3492,3473,1858,2869,423
2963,1891,3488,3483,1844,2817,435
2953,1895,3492,3492,1840,2864,435
2935,1886,3534,3511,1848,2869,423
2963,1895,3497,3473,1853,2841,423
2944,1886,3520,3539,1867,2846,435
2953,1881,3492,3483,1844,2855,423
2963,1900,3506,3459,1872,2855,423
2991,1872,3511,3483,1844,2864,423
2953,1895,3502,3492,1881,2822,435
2921,1891,3502,3497,1844,2864,435
2958,1919,3506,3469,1858,2846,435
2953,1881,3516,3492,1881,2822,435
2972,1862,3525,3520,1844,2850,435
2972,1895,3502,3488,1826,2878,435
2953,1886,3497,3492,1853,2841,423
2977,1872,3516,3483,1840,2864,423
2991,1881,3520,3478,1867,2836,435
2944,1872,3544,3520,1835,2878,435
2958,1853,3530,3516,1844,2878,423
2958,1877,3530,3520,1840,2846,423
2963,1877,3511,3520,1877,2869,423
2958,1886,3525,3478,1844,2864,435
2968,1867,3506,3441,1858,2832,435
2935,1858,3511,3478,1862,2864,435
2968,1877,3525,3464,1858,2897,423
2944,1862,3502,3506,1858,2855,423
2968,1877,3502,3492,1862,2832,435
2986,1867,3520,3455,1848,2850,435
2944,1886,3534,3473,1867,2850,435
2949,1900,3506,3469,1877,2846,435
2944,1900,3511,3469,1853,2846,435
2953,1886,3544,3492,1877,2855,435
2963,1872,3483,3469,1844,2841,435
2949,1881,3502,3492,1853,2869,435
2972,1848,3502,3530,1877,2860,435
2925,1881,3506,3469,1858,2855,435
2953,1905,3543,3473,1849,2822,435
2935,1881,3516,3478,1844,2855,423
2935,1844,3511,3469,1858,2841,435
2935,1872,3516,3506,1844,2855,423
2935,1881,3502,3436,1891,2878,435
2935,1858,3506,3464,1848,2846,435
2953,1867,3520,3455,1848,2841,423
2939,1858,3534,3488,1835,2827,423
2925,1909,3516,3450,1862,2855,423
2944,1909,3520,3483,1840,2832,435
2953,1891,3511,3483,1858,2855,435
2944,1900,3516,3483,1877,2846,435
2930,1862,3511,3469,1844,2855,435
2939,1895,3511,3483,1872,2860,423
2963,1919,3534,3549,1844,2832,435
